New run.
23-07-17,14.66
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
140,26,14596.503,1312.982,11.06,9.542271
rPWM,bPWM,Li_avg,Lo_avg,Li_SD,Lo_SD
27,140,7402.935,75.363,8.04,0.236442
Global parameters (Constants)
Date, tod, TCon, rPARMax, bPARMax, ConMax, rSpecLSupply, bSpecLSupply,FrR_target, rPBR, bPBR, rEpsa, rEpsb, rEpsc, bEpsa, bEpsb, bEpsc, rLambda, ra1, ra0, bLambda, ba1, ba0, rNPARa1, bNPARa1, pHMin, width, BgLo, BgLi, rPWMmin, bPWMmin, daylength
23-07-17,14.727,300000,1978.00,719.00,20.00,0.0959,0.0281,0.750,1.2351,1.5182,0.07523,0.07815,0.00000,0.10930,0.17050,0.51890,0.6650,0.0128,-1.8235,0.5179,0.0169,-2.3531,1.0410,0.9192,6.50,4.0,0.167,0.099,27,26,18.0
Continuous
Date, tod, tor, Illum, state, rLi_ref, rLo_ref, bLi_ref, bLo_ref, rKd, bKd, b_rAbs, rCon2, bCon2, rCon, bCon, rPARimax, bPARimax, FrR, rL_avail, bL_avail, L_avail, pH, pHAvg, Temp, rPWM, bPWM, LiAvg, LoAvg, rLi, rLo, bLi, bLo, Mu, TMu, ConRate, SpConRate, comment

28-07-17,6.526,40.833,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,1.62,0.64,2.26,8.30,7.58,25.75,29,33,0.039,0.007,0.145,0.008,-0.106,-0.001,-0.055522,18.902,0.000000,0.000000,

28-07-17,6.609,40.917,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,1.69,0.66,2.35,8.32,7.58,25.62,29,33,0.058,0.012,0.262,0.015,-0.205,-0.003,-0.055277,18.986,0.000000,0.000000,

28-07-17,6.693,41.000,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,1.76,0.69,2.45,8.36,7.58,25.75,29,34,0.050,0.008,0.178,0.010,-0.128,-0.002,-0.055034,19.070,0.000000,0.000000,

28-07-17,6.777,41.084,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,1.82,0.72,2.54,8.34,7.58,25.75,29,34,0.040,0.012,0.255,0.014,-0.215,-0.003,-0.054793,19.154,0.000000,0.000000,

28-07-17,6.861,41.168,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,1.89,0.74,2.64,8.28,7.58,25.62,29,34,0.044,0.009,0.201,0.011,-0.157,-0.002,-0.054554,19.237,0.000000,0.000000,

28-07-17,6.945,41.252,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,1.96,0.77,2.73,8.30,7.58,25.75,29,34,0.041,0.017,0.380,0.021,-0.339,-0.004,-0.054317,19.321,0.000000,0.000000,

28-07-17,7.029,41.336,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.03,0.80,2.83,8.32,7.58,25.62,29,34,0.052,0.005,0.099,0.006,-0.047,-0.001,-0.054083,19.405,0.000000,0.000000,

28-07-17,7.112,41.420,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.10,0.83,2.93,8.34,7.58,25.75,29,34,0.026,0.015,0.336,0.019,-0.310,-0.004,-0.053850,19.489,0.000000,0.000000,

28-07-17,7.196,41.503,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.17,0.85,3.03,8.38,7.58,25.75,29,35,0.052,0.009,0.197,0.011,-0.145,-0.002,-0.053619,19.573,0.000000,0.000000,

28-07-17,7.280,41.587,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.25,0.88,3.13,8.28,7.58,25.75,29,35,0.046,0.015,0.339,0.019,-0.293,-0.004,-0.053391,19.657,0.000000,0.000000,

28-07-17,7.364,41.671,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.32,0.91,3.23,8.30,7.58,25.75,29,35,0.036,0.012,0.259,0.014,-0.223,-0.003,-0.053164,19.740,0.000000,0.000000,

28-07-17,7.448,41.755,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.39,0.94,3.33,8.32,7.58,25.75,29,35,0.043,0.015,0.328,0.018,-0.284,-0.004,-0.052939,19.824,0.000000,0.000000,

28-07-17,7.531,41.839,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.46,0.97,3.42,8.36,7.58,25.75,29,35,0.052,0.014,0.315,0.018,-0.263,-0.003,-0.052716,19.908,0.000000,0.000000,

28-07-17,7.615,41.923,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.53,0.99,3.52,8.39,7.58,25.75,29,35,0.026,0.011,0.255,0.014,-0.229,-0.003,-0.052495,19.992,0.000000,0.000000,

28-07-17,7.699,42.006,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.60,1.02,3.62,8.32,7.58,25.75,29,35,0.042,0.016,0.366,0.020,-0.324,-0.004,-0.052276,20.076,0.000000,0.000000,

28-07-17,7.783,42.090,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.67,1.05,3.72,8.28,7.58,25.75,29,36,0.053,0.014,0.316,0.018,-0.262,-0.003,-0.052059,20.160,0.000000,0.000000,

28-07-17,7.867,42.174,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.74,1.08,3.82,8.32,7.58,25.62,30,36,0.053,0.011,0.235,0.013,-0.182,-0.002,-0.051843,20.243,0.000000,0.000000,

28-07-17,7.951,42.258,3,continuous,16605.34,929.440,8557.23,107.888,0.004474,0.000856,1.511,2.834,2.821,2.834,2.834,2.18,1.10,0.718,2.81,1.10,3.92,8.34,7.58,25.75,30,36,0.246,0.022,0.435,0.024,-0.189,-0.002,-0.051629,20.327,0.000000,0.000000,

28-07-17,8.010,42.318,3,periodic,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.834,2.834,2.16,1.09,0.718,2.81,1.10,3.92,8.36,7.58,25.75,30,36,0.246,0.022,0.435,0.024,-0.189,-0.002,-0.051629,20.387,0.000000,0.000000,

28-07-17,8.034,42.342,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,2.87,1.13,4.00,8.38,7.58,25.75,30,36,172.346,2.914,15.538,0.876,156.807,2.038,-0.054713,20.411,0.000000,0.000000,

28-07-17,8.118,42.426,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,2.94,1.16,4.10,8.36,7.58,25.75,30,36,0.341,0.016,0.275,0.016,0.066,0.001,-0.054489,20.495,0.000000,0.000000,

28-07-17,8.202,42.509,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.01,1.19,4.19,8.30,7.58,25.75,30,36,0.385,0.022,0.400,0.023,-0.015,-0.000,-0.054267,20.579,0.000000,0.000000,

28-07-17,8.286,42.593,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.07,1.21,4.29,8.32,7.58,25.62,30,36,0.421,0.020,0.326,0.018,0.095,0.001,-0.054047,20.663,0.000000,0.000000,

28-07-17,8.370,42.677,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.14,1.24,4.38,8.34,7.58,25.62,30,36,0.420,0.024,0.421,0.024,-0.001,-0.000,-0.053829,20.746,0.000000,0.000000,

28-07-17,8.454,42.761,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.21,1.27,4.48,8.38,7.58,25.62,30,37,0.390,0.016,0.259,0.015,0.131,0.002,-0.053612,20.830,0.000000,0.000000,

28-07-17,8.537,42.845,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.28,1.29,4.57,8.36,7.58,25.62,30,37,0.337,0.022,0.398,0.022,-0.061,-0.001,-0.053397,20.914,0.000000,0.000000,

28-07-17,8.621,42.928,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.34,1.32,4.66,8.30,7.58,25.62,30,37,0.383,0.021,0.376,0.021,0.007,0.000,-0.053184,20.998,0.000000,0.000000,

28-07-17,8.705,43.012,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.41,1.35,4.75,8.30,7.58,25.62,30,37,0.420,0.023,0.412,0.023,0.008,0.000,-0.052973,21.082,0.000000,0.000000,

28-07-17,8.789,43.096,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.47,1.37,4.84,8.34,7.58,25.62,30,37,0.416,0.024,0.425,0.024,-0.009,-0.000,-0.052763,21.165,0.000000,0.000000,

28-07-17,8.873,43.180,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.53,1.40,4.93,8.38,7.58,25.62,30,37,0.420,0.024,0.419,0.024,0.001,0.000,-0.052555,21.249,0.000000,0.000000,

28-07-17,8.957,43.264,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.60,1.42,5.02,8.40,7.58,25.62,30,37,0.388,0.130,2.886,0.163,-2.498,-0.032,-0.052348,21.333,0.000000,0.000000,

28-07-17,9.040,43.348,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.66,1.45,5.10,8.32,7.58,25.62,30,37,0.376,0.020,0.353,0.020,0.023,0.000,-0.052143,21.417,0.000000,0.000000,

28-07-17,9.124,43.431,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.72,1.47,5.19,8.30,7.58,25.62,30,37,0.417,0.024,0.427,0.024,-0.010,-0.000,-0.051940,21.501,0.000000,0.000000,

28-07-17,9.208,43.515,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.78,1.49,5.27,8.34,7.58,25.62,30,38,0.405,0.024,0.424,0.024,-0.019,-0.000,-0.051738,21.585,0.000000,0.000000,

28-07-17,9.292,43.599,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.83,1.52,5.35,8.36,7.58,25.62,30,38,0.426,0.023,0.406,0.023,0.019,0.000,-0.051538,21.668,0.000000,0.000000,

28-07-17,9.376,43.683,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.89,1.54,5.43,8.41,7.58,25.62,30,38,0.395,0.021,0.362,0.020,0.033,0.000,-0.051340,21.752,0.000000,0.000000,

28-07-17,9.459,43.767,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,3.95,1.56,5.51,8.34,7.58,25.62,30,38,0.348,0.026,0.494,0.028,-0.146,-0.002,-0.051143,21.836,0.000000,0.000000,

28-07-17,9.543,43.851,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.00,1.58,5.58,8.32,7.58,25.62,30,38,0.398,0.020,0.345,0.019,0.053,0.001,-0.050947,21.920,0.000000,0.000000,

28-07-17,9.627,43.934,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.05,1.60,5.66,8.32,7.58,25.75,30,38,0.413,0.024,0.418,0.024,-0.005,-0.000,-0.050753,22.004,0.000000,0.000000,

28-07-17,9.711,44.018,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.11,1.62,5.73,8.34,7.58,25.75,30,38,0.423,0.021,0.352,0.020,0.070,0.001,-0.050560,22.088,0.000000,0.000000,

28-07-17,9.795,44.102,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.16,1.64,5.80,8.38,7.58,25.75,30,38,0.429,0.023,0.408,0.023,0.021,0.000,-0.050369,22.171,0.000000,0.000000,

28-07-17,9.879,44.186,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.20,1.66,5.87,8.39,7.58,25.75,30,38,0.380,0.024,0.447,0.025,-0.067,-0.001,-0.050179,22.255,0.000000,0.000000,

28-07-17,9.962,44.270,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.25,1.68,5.93,8.36,7.58,25.62,31,38,1.432,0.029,0.244,0.014,1.188,0.015,-0.049991,22.339,0.000000,0.000000,

28-07-17,10.046,44.353,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.30,1.70,5.99,8.32,7.58,25.75,31,38,1.560,0.029,0.206,0.012,1.354,0.018,-0.049804,22.423,0.000000,0.000000,

28-07-17,10.130,44.437,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.34,1.72,6.06,8.32,7.58,25.75,31,38,1.627,0.030,0.198,0.011,1.429,0.019,-0.049619,22.507,0.000000,0.000000,

28-07-17,10.214,44.521,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.38,1.73,6.11,8.34,7.58,25.75,31,38,1.637,0.025,0.079,0.004,1.558,0.020,-0.049435,22.591,0.000000,0.000000,

28-07-17,10.298,44.605,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.42,1.75,6.17,8.34,7.58,25.75,31,39,1.629,0.032,0.246,0.014,1.384,0.018,-0.049252,22.674,0.000000,0.000000,

28-07-17,10.382,44.689,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.46,1.76,6.22,8.36,7.58,25.75,31,39,1.606,0.032,0.250,0.014,1.356,0.018,-0.049070,22.758,0.000000,0.000000,

28-07-17,10.465,44.773,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.50,1.78,6.28,8.36,7.58,25.62,31,39,1.585,0.031,0.245,0.014,1.340,0.017,-0.048890,22.842,0.000000,0.000000,

28-07-17,10.549,44.856,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.53,1.79,6.33,8.36,7.58,25.75,31,39,1.525,0.031,0.266,0.015,1.259,0.016,-0.048712,22.926,0.000000,0.000000,

28-07-17,10.633,44.940,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.57,1.80,6.37,8.34,7.58,25.75,31,39,1.506,0.030,0.246,0.014,1.261,0.016,-0.048534,23.010,0.000000,0.000000,

28-07-17,10.717,45.024,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.60,1.82,6.42,8.32,7.58,25.75,31,39,1.594,0.029,0.187,0.011,1.407,0.018,-0.048358,23.093,0.000000,0.000000,

28-07-17,10.801,45.108,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.63,1.83,6.46,8.32,7.58,25.75,31,39,1.621,0.035,0.313,0.018,1.307,0.017,-0.048183,23.177,0.000000,0.000000,

28-07-17,10.885,45.192,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.66,1.84,6.50,8.34,7.58,25.75,31,39,1.632,0.031,0.226,0.013,1.406,0.018,-0.048009,23.261,0.000000,0.000000,

28-07-17,10.968,45.276,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.68,1.85,6.53,8.34,7.58,25.75,31,39,1.625,0.031,0.225,0.013,1.400,0.018,-0.047837,23.345,0.000000,0.000000,

28-07-17,11.052,45.359,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.71,1.86,6.57,8.34,7.58,25.75,31,39,1.599,0.033,0.274,0.015,1.325,0.017,-0.047666,23.429,0.000000,0.000000,

28-07-17,11.136,45.443,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.73,1.87,6.60,8.34,7.58,25.75,31,39,1.534,0.030,0.230,0.013,1.304,0.017,-0.047496,23.513,0.000000,0.000000,

28-07-17,11.220,45.527,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.75,1.88,6.62,8.32,7.58,25.75,31,39,1.443,0.027,0.196,0.011,1.247,0.016,-0.047327,23.596,0.000000,0.000000,

28-07-17,11.304,45.611,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.77,1.88,6.65,8.32,7.58,25.75,31,39,1.583,0.032,0.253,0.014,1.330,0.017,-0.047160,23.680,0.000000,0.000000,

28-07-17,11.388,45.695,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.78,1.89,6.67,8.32,7.58,25.75,31,39,1.612,0.030,0.217,0.012,1.394,0.018,-0.046993,23.764,0.000000,0.000000,

28-07-17,11.471,45.779,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.80,1.90,6.69,8.34,7.58,25.75,31,39,1.621,0.031,0.230,0.013,1.392,0.018,-0.046828,23.848,0.000000,0.000000,

28-07-17,11.555,45.862,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.81,1.90,6.71,8.34,7.58,25.75,31,39,1.625,0.034,0.302,0.017,1.322,0.017,-0.046664,23.932,0.000000,0.000000,

28-07-17,11.639,45.946,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.82,1.90,6.72,8.34,7.58,25.75,31,39,1.594,0.033,0.281,0.016,1.312,0.017,-0.046501,24.016,0.000000,0.000000,

28-07-17,11.723,46.030,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.83,1.91,6.73,8.32,7.58,25.75,31,39,1.549,0.030,0.218,0.012,1.331,0.017,-0.046340,24.099,0.000000,0.000000,

28-07-17,11.807,46.114,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.83,1.91,6.74,8.32,7.58,25.75,31,39,1.494,0.031,0.278,0.016,1.216,0.016,-0.046179,24.183,0.000000,0.000000,

28-07-17,11.890,46.198,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.84,1.91,6.75,8.32,7.58,25.75,31,39,1.558,0.033,0.305,0.017,1.253,0.016,-0.046019,24.267,0.000000,0.000000,

28-07-17,11.974,46.282,3,continuous,16694.87,941.327,8573.60,111.433,0.004474,0.000856,1.497,2.826,2.812,2.826,2.826,2.16,1.09,0.717,4.84,1.91,6.75,8.32,7.58,25.75,31,39,1.624,0.031,0.225,0.013,1.399,0.018,-0.045861,24.351,0.000000,0.000000,

28-07-17,12.011,46.318,3,periodic,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.826,2.826,2.08,1.04,0.717,4.84,1.91,6.75,8.32,7.58,25.75,31,39,1.624,0.031,0.225,0.013,1.399,0.018,-0.045861,24.387,0.000000,0.000000,

28-07-17,12.058,46.365,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.71,1.85,6.56,8.34,7.58,25.62,31,39,71.910,2.358,30.893,1.804,41.017,0.554,-0.059090,24.435,0.000000,0.000000,

28-07-17,12.142,46.449,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.71,1.85,6.55,8.34,7.58,25.75,31,39,1.621,0.032,0.235,0.014,1.386,0.019,-0.058888,24.519,0.000000,0.000000,

28-07-17,12.226,46.533,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.70,1.84,6.55,8.34,7.58,25.75,31,39,1.611,0.033,0.245,0.014,1.365,0.018,-0.058687,24.602,0.000000,0.000000,

28-07-17,12.310,46.617,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.69,1.84,6.54,8.32,7.58,25.75,31,39,1.523,0.031,0.231,0.014,1.292,0.017,-0.058488,24.686,0.000000,0.000000,

28-07-17,12.393,46.701,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.69,1.84,6.53,8.32,7.58,25.75,31,39,1.471,0.032,0.262,0.015,1.209,0.016,-0.058290,24.770,0.000000,0.000000,

28-07-17,12.477,46.784,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.68,1.83,6.51,8.32,7.58,25.75,31,39,1.599,0.030,0.190,0.011,1.409,0.019,-0.058094,24.854,0.000000,0.000000,

28-07-17,12.561,46.868,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.66,1.83,6.49,8.32,7.58,25.62,31,39,1.646,0.031,0.194,0.011,1.452,0.020,-0.057898,24.938,0.000000,0.000000,

28-07-17,12.645,46.952,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.65,1.82,6.47,8.34,7.58,25.75,31,39,1.625,0.032,0.213,0.012,1.412,0.019,-0.057704,25.021,0.000000,0.000000,

28-07-17,12.729,47.036,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.63,1.82,6.45,8.34,7.58,25.62,31,39,1.648,0.032,0.217,0.013,1.430,0.019,-0.057512,25.105,0.000000,0.000000,

28-07-17,12.813,47.120,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.61,1.81,6.43,8.34,7.58,25.75,31,39,1.617,0.033,0.249,0.015,1.369,0.019,-0.057320,25.189,0.000000,0.000000,

28-07-17,12.896,47.204,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.59,1.80,6.40,8.32,7.58,25.75,31,39,1.505,0.031,0.245,0.014,1.260,0.017,-0.057130,25.273,0.000000,0.000000,

28-07-17,12.980,47.287,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.57,1.79,6.37,8.32,7.58,25.75,31,39,1.510,0.032,0.258,0.015,1.252,0.017,-0.056941,25.357,0.000000,0.000000,

28-07-17,13.064,47.371,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.55,1.78,6.33,8.34,7.58,25.62,31,39,1.639,0.032,0.220,0.013,1.420,0.019,-0.056754,25.441,0.000000,0.000000,

28-07-17,13.148,47.455,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.52,1.77,6.30,8.34,7.58,25.75,31,39,1.636,0.031,0.197,0.011,1.440,0.019,-0.056567,25.524,0.000000,0.000000,

28-07-17,13.232,47.539,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.49,1.76,6.26,8.34,7.58,25.75,31,39,1.649,0.033,0.230,0.013,1.419,0.019,-0.056382,25.608,0.000000,0.000000,

28-07-17,13.315,47.623,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.46,1.75,6.22,8.34,7.58,25.75,31,38,1.608,0.026,0.101,0.006,1.507,0.020,-0.056198,25.692,0.000000,0.000000,

28-07-17,13.399,47.707,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.43,1.74,6.17,8.34,7.58,25.62,31,38,1.507,0.031,0.240,0.014,1.268,0.017,-0.056015,25.776,0.000000,0.000000,

28-07-17,13.483,47.790,3,continuous,16696.80,975.033,8629.10,116.633,0.004474,0.000856,1.507,2.788,2.798,2.788,2.788,2.08,1.04,0.718,4.40,1.73,6.13,8.34,7.58,25.75,31,38,1.542,0.030,0.214,0.013,1.328,0.018,-0.055834,25.860,0.000000,0.000000,

